id,text,label
1649,will it be colder in delaware,GetWeather
1650,the complex: how the military invades our everyday lives has a best rating of 6 stars but i will give it zero,RateBook
1651,will it be warm neighboring here in whitehouse,GetWeather
1652,rate the book strumpet city zero for 6,RateBook
1653,is it freezing this evening in maunabo united states,GetWeather
1654,play the newest stuff by blowfly,PlayMusic
1655,play some twenties theme music on google music,PlayMusic
1656,what are the local movie times,SearchScreeningEvent
1657,give me weather information for porcupine mountains,GetWeather
1658,find the schedule for movies at the megaplex theatres,SearchScreeningEvent
1659,i want to eat close by east brady for seven  people,BookRestaurant
1660,play some twenties music on iheart,PlayMusic
1661,please find me the movies playing nearby,SearchScreeningEvent
1662,play the newest martin solveig sound track,PlayMusic
1663,i would say this essay deserves four points,RateBook
1664,book a table at a bar in cambodia that serves cheese fries,BookRestaurant
1665,the following essay is worth four out 6,RateBook
1666,what is the current temperature here,GetWeather
1667,give it a 0 for this essay,RateBook
1668,add i roy to my this is rosana playlist,AddToPlaylist
1669,what will the weather be in east new market antarctica,GetWeather
1670,please tell me the forecast for guinea-bissau,GetWeather
1671,play eternally by marko desantis on zvooq,PlayMusic
1672,the stars for this are 4 for a textbook,RateBook
1673,i give four stars to this chronicle,RateBook
1674,what is the midday weather forecast for chalkyitsik  palestine,GetWeather
1675,i give 3 of 6 stars for the current textbook,RateBook
1676,i d like a table for natasha  bettye and kimberley at a coffeehouse with a smoking room,BookRestaurant
1677,book me seating at a popular joint for sep  the 10th,BookRestaurant
1678,book an oyster bar in american samoa for lunch,BookRestaurant
1679,give 0 out od 6 stars to mystery of the desert giant,RateBook
1680,please play good music by will oldham,PlayMusic
1681,find plitt theatres movie schedules,SearchScreeningEvent
1682,for the playlist wild & free workout add tsidii le loka,AddToPlaylist
1683,give me the forecast for the weather in citrus springs,GetWeather
1684,rate this textbook 5 stars,RateBook
1685,find me the picture the id,SearchCreativeWork
1686,i would give the against his-story  against leviathan saga a value of one,RateBook
1687,is it cloudy in tingley,GetWeather
1688,book a nearby northeast indian restaurant in north carolina for ten people at six am,BookRestaurant
1689,rate this series one stars,RateBook
1690,i m looking for sherlock holmes contre arsène lupin,SearchCreativeWork
1691,book this week for their step sister s workplace close,BookRestaurant
1692,where can i watch wartime romance in the morning,SearchScreeningEvent
1693,what s the weather like in big delta,GetWeather
1694,what films are playing now at the general cinema corporation,SearchScreeningEvent
1695,where can i find the saga addicted to love,SearchCreativeWork
1696,table for nine at an internet pub,BookRestaurant
1697,what is the weather of nebraska,GetWeather
1698,is it chilly in fm,GetWeather
1699,what kind of weather is forecast around seven pm here,GetWeather
1700,i need a table at a restaurant in ireland serving kouglof,BookRestaurant
1701,i would rate this album 1 points,RateBook
1702,put this tune on my your favorite coffeehouse playlist,AddToPlaylist
1703,rate the current novel 1,RateBook
1704,make a reservation for eunice thompson and elisa martin in the virgin islands in one minute,BookRestaurant
1705,play the last 1954 ep by povel ramel,PlayMusic
1706,find a tv series called dirty politics,SearchCreativeWork
1707,play the most popular 1956 record,PlayMusic
1708,show tv show schedule of offroad legends,SearchCreativeWork
1709,look for the thorns saga,SearchCreativeWork
1710,what will the weather be in uzbekistan at 4 am,GetWeather
1711,will there be a lot of cloud activity next summer in nellieburg  arkansas,GetWeather
1712,what is the weather like in great bay national wildlife refuge,GetWeather
1713,napoleon xiv should be added to sharlene s playlist transatlantic lullaby,AddToPlaylist
1714,add eric bibb to country coffeehouse,AddToPlaylist
1715,book the labworth café in ethiopia for six people,BookRestaurant
1716,tell me the weather forecast for eight am in reminderville  fl,GetWeather
1717,rate dixie lullaby: a story of music  race and new beginnings in a new south five out of 6 points,RateBook
1718,which day this week will it get chilly in palmetto  in,GetWeather
1719,are any films play at the santikos theatres,SearchScreeningEvent
1720,book a spa in pizzeria on november 24  2036,BookRestaurant
1721,book a gibassier serving tavern in vermont for nine,BookRestaurant
1722,how will the weather be in kentucky this week,GetWeather
1723,a writing kind of day deserves three points and a best rating of 6,RateBook
1724,find a reservation in deweese for my sister and i,BookRestaurant
1725,book me a reestaurant that is close in the country of cocos islands,BookRestaurant
1726,add this nozomi tsuji tune to my hot house playlist,AddToPlaylist
1727,book a table in fairview neighboring the area,BookRestaurant
1728,i m looking for a photograph called merry christmas,SearchCreativeWork
1729,rate the current essay a three,RateBook
1730,find kerasotes theatres showing animated movies,SearchScreeningEvent
1731,play some music on last fm,PlayMusic
1732,i need to book a restaurant at four o clock for 4,BookRestaurant
1733,book at table at a brasserie which serves padangnese food,BookRestaurant
1734,need a table for sep  first in haiti for a party of three,BookRestaurant
1735,can i see the boat people,SearchCreativeWork
1736,what is the movie schedule for train,SearchScreeningEvent
1737,weather for faroe islands,GetWeather
1738,i gave the current album two stars,RateBook
1739,what is the 00:00 pm forecast for blizzard conditions in cameroon,GetWeather
1740,where is the closest cinema playing soapsuds and sapheads,SearchScreeningEvent
1741,play some music by karl blau,PlayMusic
1742,use itunes to play artist ringo shiina track in heaven,PlayMusic
1743,will it get warmer in centenary around the evening,GetWeather
1744,play i could write a book,PlayMusic
1745,tell me when there will be a snowstorm in clifton forge,GetWeather
1746,add track to indie electronics playlist,AddToPlaylist
1747,i want to hear a top-20 chant from the twenties,PlayMusic
1748,play 1958 music,PlayMusic
1749,give 1 star to the cure for death by lightning,RateBook
1750,play the newest 2016 ep from boaz mauda,PlayMusic
1751,play the playlist grime shutdown,PlayMusic
1752,rate the book joyful noise: poems for two voices 3 points,RateBook
1753,play my éxitos españa playlist,PlayMusic
1754,give one out of 6 points to the psychopathic god series,RateBook
1755,play music from 2016,PlayMusic
1756,rate who moved my cheese a one,RateBook
1757,this series should get 0 of 6 points,RateBook
1758,book a pub with fisn n chips in timberville,BookRestaurant
1759,play the best vanessa peters songs,PlayMusic
1760,is it going to get colder at my current location by 10 am,GetWeather
1761,add paul young to my retrovisor,AddToPlaylist
1762,find outback bound  a trailer,SearchCreativeWork
1763,can you help me find preaching to the perverted,SearchCreativeWork
1764,book a restaurant with wifi for nine people,BookRestaurant
1765,add this album to holly s bandas sonoras playlist,AddToPlaylist
1766,i am giving this current novel 1 out of 6 stars,RateBook
1767,find a soundtrack called tied to a star,SearchCreativeWork
1768,what time is american gun playing,SearchScreeningEvent
1769,play fight on  state,PlayMusic
1770,put this track on musica española 2017,AddToPlaylist
1771,i want to book a restaurant in botswana for four people,BookRestaurant
1772,i d like to watch sherlock holmes à new york at kb theatres,SearchScreeningEvent
1773,will it be hotter in san valley landscape park on june 24  2024,GetWeather
1774,is it humid in charenton,GetWeather
1775,show movie schedules for animated movies in the neighbourhood,SearchScreeningEvent
1776,open netflix and play kan man gifta sig i jeans,PlayMusic
1777,find the good girl at a movie house,SearchScreeningEvent
1778,look for the district 9 novel,SearchCreativeWork
1779,is the wandering detective: black wind in the harbor playing at cinemark theatres,SearchScreeningEvent
1780,what is the forecast for the wildreservaat ithala in the distant future will it be colder,GetWeather
1781,what is the weather in forêt nationale davy crockett today,GetWeather
1782,add shahrum kashani to my country hits,AddToPlaylist
1783,where to get album justified,SearchCreativeWork
1784,tell me the movie schedules,SearchScreeningEvent
1785,play the top-five ballad sort from 2004,PlayMusic
1786,put say it ain’t so into my trap land playlist,AddToPlaylist
1787,play some twenties movement tunes from the last olga souza,PlayMusic
1788,find the schedule for films at century theatres,SearchScreeningEvent
1789,rate cold light 5 out of 6 points,RateBook
1790,will it be warm in chicamocha national park,GetWeather
1791,find the schedule for the devil diamond at a movie theatre,SearchScreeningEvent
1792,find goodreader,SearchCreativeWork
1793,book a hawaiian diner in south carolina not far away in 1 second from now,BookRestaurant
1794,book north indian osteria at 12 am,BookRestaurant
1795,i d like to add the artist jesper kyd onto my fresh electronic playlist,AddToPlaylist
1796,i d like to eat at a restaurant far from grantsburg,BookRestaurant
1797,can i get the showtimes for films in the area,SearchScreeningEvent
1798,she me the movie times,SearchScreeningEvent
1799,add bien acompañado to all out 60s,AddToPlaylist
1800,is it supposed to be chilly in kuwait,GetWeather
1801,i want to listen to an album sorted by last  open google music and play paulinho da viola,PlayMusic
1802,what s the weather forecast for togo on april the 24th,GetWeather
1803,where can i purchase wuthering heights,SearchCreativeWork
1804,include kunnon syy in my trap land playlist,AddToPlaylist
